2018020001_285,2018020001,285,8466139,Blocker
2018020001_285,2018020001,285,8476443,Shooter
2018020001_286,2018020001,286,8466139,Shooter
2018020001_286,2018020001,286,8471679,Goalie
2018020001_287,2018020001,287,8476948,PlayerID
2018020001_289,2018020001,289,8475172,Winner
2018020001_289,2018020001,289,8476479,Loser
2018020001_290,2018020001,290,8473507,Hitter
2018020001_290,2018020001,290,8475172,Hittee
2018020001_291,2018020001,291,8475848,Blocker
2018020001_291,2018020001,291,8474581,Shooter
2018020001_292,2018020001,292,8477953,Shooter
2018020001_293,2018020001,293,8475172,PlayerID
2018020001_294,2018020001,294,8475166,Shooter
2018020001_294,2018020001,294,8471679,Goalie
2018020001_295,2018020001,295,8477476,Shooter
2018020001_295,2018020001,295,8475883,Goalie
2018020001_297,2018020001,297,8477503,Winner
2018020001_297,2018020001,297,8479318,Loser
2018020001_298,2018020001,298,8476422,Shooter
2018020001_298,2018020001,298,8475883,Goalie
2018020001_299,2018020001,299,8477503,Shooter
2018020001_299,2018020001,299,8475883,Goalie
2018020001_300,2018020001,300,8480943,Hitter
2018020001_300,2018020001,300,8477476,Hittee
2018020001_301,2018020001,301,8479318,Blocker
2018020001_301,2018020001,301,8478454,Shooter
2018020001_302,2018020001,302,8478454,Shooter
2018020001_304,2018020001,304,8480944,Winner
2018020001_304,2018020001,304,8476469,Loser
2018020001_306,2018020001,306,8480829,Shooter
2018020001_306,2018020001,306,8475883,Goalie
2018020001_307,2018020001,307,8475172,Winner
2018020001_307,2018020001,307,8477494,Loser
2018020001_308,2018020001,308,8476469,Shooter
2018020001_308,2018020001,308,8475883,Goalie
2018020001_309,2018020001,309,8476469,Hitter
2018020001_309,2018020001,309,8468493,Hittee
2018020001_310,2018020001,310,8477015,Blocker
2018020001_310,2018020001,310,8476443,Shooter
2018020001_312,2018020001,312,8475166,Winner
2018020001_312,2018020001,312,8476479,Loser
2018020001_313,2018020001,313,8475193,Shooter
2018020001_315,2018020001,315,8479318,Winner
2018020001_315,2018020001,315,8477503,Loser
2018020001_316,2018020001,316,8479318,Shooter
2018020001_317,2018020001,317,8478408,PlayerID
2018020001_318,2018020001,318,8474589,PlayerID
2018020001_319,2018020001,319,8476853,Blocker
2018020001_319,2018020001,319,8476381,Shooter
2018020001_320,2018020001,320,8480944,Hitter
2018020001_320,2018020001,320,8476469,Hittee
2018020001_321,2018020001,321,8477341,PlayerID
2018020001_322,2018020001,322,8480829,Shooter
2018020001_324,2018020001,324,8476469,Winner
2018020001_324,2018020001,324,8475172,Loser
2018020001_325,2018020001,325,8473507,Shooter
2018020001_325,2018020001,325,8475883,Goalie
2018020001_326,2018020001,326,8477015,PlayerID
2018020001_327,2018020001,327,8476479,Shooter
2018020001_327,2018020001,327,8475883,Goalie
2018020001_328,2018020001,328,8477494,Shooter
2018020001_328,2018020001,328,8475883,Goalie
2018020001_329,2018020001,329,8475166,Shooter
2018020001_329,2018020001,329,8471679,Goalie
2018020001_330,2018020001,330,8474818,Hitter
2018020001_330,2018020001,330,8466139,Hittee
2018020001_331,2018020001,331,8478408,Hitter
2018020001_331,2018020001,331,8474038,Hittee
2018020001_332,2018020001,332,8476443,Hitter
2018020001_332,2018020001,332,8479318,Hittee
2018020001_333,2018020001,333,8479318,Shooter
2018020001_333,2018020001,333,8471679,Goalie
2018020001_336,2018020001,336,8475172,Winner
2018020001_336,2018020001,336,8476479,Loser
2018020001_337,2018020001,337,8477015,Shooter
2018020001_338,2018020001,338,8477015,Shooter
2018020001_338,2018020001,338,8471679,Goalie
2018020001_339,2018020001,339,8476469,Blocker
2018020001_339,2018020001,339,8475172,Shooter
2018020001_340,2018020001,340,8476422,PlayerID
2018020001_342,2018020001,342,8475848,Winner
2018020001_342,2018020001,342,8475172,Loser
2018020001_343,2018020001,343,8475166,PlayerID
2018020001_344,2018020001,344,8475166,Blocker
2018020001_344,2018020001,344,8475848,Shooter
2018020001_345,2018020001,345,8475848,Shooter
2018020001_345,2018020001,345,8475883,Goalie
2018020001_346,2018020001,346,8473507,PlayerID
2018020001_348,2018020001,348,8479318,Winner
2018020001_348,2018020001,348,8477503,Loser
2018020001_349,2018020001,349,8477503,Blocker
2018020001_349,2018020001,349,8478408,Shooter
2018020001_350,2018020001,350,8474589,PlayerID
2018020001_351,2018020001,351,8468493,PlayerID
2018020001_353,2018020001,353,8475172,Winner
2018020001_353,2018020001,353,8476479,Loser
2018020001_354,2018020001,354,8476479,PlayerID
2018020001_355,2018020001,355,8477953,Shooter
2018020001_355,2018020001,355,8471679,Goalie
2018020001_360,2018020001,360,8477494,Winner
2018020001_360,2018020001,360,8475166,Loser
2018020001_361,2018020001,361,8478483,PlayerID
2018020001_362,2018020001,362,8479318,Scorer
2018020001_362,2018020001,362,8466139,Assist
2018020001_362,2018020001,362,8474581,Assist
2018020001_362,2018020001,362,8471679,Goalie
2018020018_3,2018020018,3,8475166,Winner
2018020018_3,2018020018,3,8474250,Loser
2018020018_4,2018020018,4,8478483,Hitter
2018020018_4,2018020018,4,8479320,Hittee
2018020018_5,2018020018,5,8476288,Shooter
2018020018_7,2018020018,7,8476919,Winner
2018020018_7,2018020018,7,8475172,Loser
2018020018_8,2018020018,8,8477015,Hitter
2018020018_8,2018020018,8,8478469,Hittee
2018020018_10,2018020018,10,8480944,Winner
2018020018_10,2018020018,10,8471768,Loser
2018020018_12,2018020018,12,8474250,Winner
2018020018_12,2018020018,12,8480944,Loser
2018020018_13,2018020018,13,8479320,Shooter
2018020018_13,2018020018,13,8475883,Goalie
2018020018_15,2018020018,15,8474571,Winner
2018020018_15,2018020018,15,8475166,Loser
2018020018_16,2018020018,16,8476879,Shooter
2018020018_17,2018020018,17,8478483,PlayerID
2018020018_18,2018020018,18,8467950,PlayerID
2018020018_19,2018020018,19,8475166,Shooter
2018020018_19,2018020018,19,8467950,Goalie
2018020018_20,2018020018,20,8478483,Shooter
2018020018_20,2018020018,20,8467950,Goalie
2018020018_22,2018020018,22,8479318,Winner
2018020018_22,2018020018,22,8475168,Loser
2018020018_23,2018020018,23,8479318,Shooter
2018020018_23,2018020018,23,8467950,Goalie
2018020018_24,2018020018,24,8475168,Winner
2018020018_24,2018020018,24,8479318,Loser
2018020018_26,2018020018,26,8478400,PlayerID
2018020018_27,2018020018,27,8466139,Shooter
2018020018_28,2018020018,28,8479318,Hitter
2018020018_28,2018020018,28,8474697,Hittee
2018020018_30,2018020018,30,8477015,Winner
2018020018_30,2018020018,30,8475168,Loser
2018020018_31,2018020018,31,8476410,PlayerID
2018020018_32,2018020018,32,8477015,Shooter
2018020018_33,2018020018,33,8476410,PenaltyOn
2018020018_33,2018020018,33,8476288,DrewBy
2018020018_34,2018020018,34,8476919,Winner
2018020018_34,2018020018,34,8480944,Loser
2018020018_35,2018020018,35,8478400,Shooter
2018020018_36,2018020018,36,8477953,PlayerID
2018020018_37,2018020018,37,8474571,Shooter
2018020018_38,2018020018,38,8475883,PlayerID
2018020018_39,2018020018,39,8474571,Blocker
2018020018_39,2018020018,39,8474581,Shooter
2018020018_40,2018020018,40,8474250,PlayerID
2018020018_41,2018020018,41,8475913,Hitter
2018020018_41,2018020018,41,8478408,Hittee
2018020018_42,2018020018,42,8475913,PlayerID
2018020018_43,2018020018,43,8476853,Shooter
2018020018_43,2018020018,43,8467950,Goalie
2018020018_45,2018020018,45,8475168,Winner
2018020018_45,2018020018,45,8475166,Loser
2018020018_46,2018020018,46,8475786,PlayerID
2018020018_47,2018020018,47,8475166,Shooter
2018020018_47,2018020018,47,8467950,Goalie
2018020018_48,2018020018,48,8476853,PlayerID
2018020018_49,2018020018,49,8475166,Hitter
2018020018_49,2018020018,49,8476879,Hittee
2018020018_50,2018020018,50,8476853,Shooter
2018020018_50,2018020018,50,8467950,Goalie
2018020018_52,2018020018,52,8479318,Winner
2018020018_52,2018020018,52,8471768,Loser
2018020018_53,2018020018,53,8479318,Shooter
2018020018_55,2018020018,55,8474250,Winner
2018020018_55,2018020018,55,8475172,Loser
2018020018_56,2018020018,56,8476331,Scorer
2018020018_56,2018020018,56,8474250,Assist
2018020018_56,2018020018,56,8478469,Assist
2018020018_56,2018020018,56,8475883,Goalie
2018020018_57,2018020018,57,8476919,Winner
2018020018_57,2018020018,57,8480944,Loser
2018020018_58,2018020018,58,8480029,Hitter
2018020018_58,2018020018,58,8477341,Hittee
2018020018_59,2018020018,59,8471676,Shooter
2018020018_59,2018020018,59,8475883,Goalie
2018020018_61,2018020018,61,8475168,Winner
